file_name,image_id,width,height,annotation_id,category_id,bbox,area,iscrowd
vid_000106_frame0000028.jpg,7014,480,360,11919,2,"[2.0019607843137255, 181.00196078431372, 475.99607843137255, 82.99607843137255]",15261.085301806997,0
vid_000106_frame0000028.jpg,7014,480,360,11920,4,"[164.00196078431372, 218.00196078431372, 37.99607843137255, 24.996078431372553]",579.8372625913112,0
vid_000106_frame0000028.jpg,7014,480,360,11921,4,"[300.0019607843137, 276.0019607843137, 39.99607843137255, 29.996078431372553]",779.802948865821,0
vid_000255_frame0000053.jpg,4791,480,360,7780,14,"[200.00196078431372, 126.00196078431372, 46.99607843137255, 76.99607843137255]",1739.1451057285663,0
vid_000210_frame0000013.jpg,7115,480,360,12149,12,"[102.00257731958763, 80.00196078431372, 166.99546189609865, 200.99607843137255]",2315.124865814414,0
vid_000210_frame0000013.jpg,7115,480,360,12150,6,"[194.00196078431372, 300.0019607843137, 22.996078431372553, 14.996078431372553]",254.38334102268368,0
vid_000052_frame0000051.jpg,2165,480,270,3465,1,"[0.00196078431372549, 61.001960784313724, 113.99607843137255, 209.99607843137255]",11449.154909650135,0
vid_000052_frame0000051.jpg,2165,480,270,3466,14,"[436.0019607843137, 177.00196078431372, 43.99607843137255, 30.996078431372553]",1100.289223375625,0
vid_000052_frame0000051.jpg,2165,480,270,3467,9,"[279.0019607843137, 118.00196078431372, 10.996078431372553, 32.99607843137255]",229.36863514033075,0
vid_000052_frame0000051.jpg,2165,480,270,3468,11,"[184.00196078431372, 130.00196078431372, 96.99607843137255, 46.99607843137255]",1926.0343214148409,0
vid_000340_frame0000032.jpg,2920,480,270,4733,3,"[208.00196078431372, 187.00196078431372, 30.996078431372553, 29.993277310924384]",338.6593815315621,0
vid_000340_frame0000032.jpg,2920,480,270,4734,7,"[208.00196078431372, 219.00196078431372, 48.99607843137255, 24.996078431372553]",377.79902729719356,0
vid_000239_frame0000053.jpg,3356,480,360,5449,9,"[139.00196078431372, 205.00196078431372, 216.99607843137255, 145.99607843137255]",14679.564713571704,0
vid_000285_frame0000153.jpg,5718,480,360,9268,1,"[0.00196078431372549, 0.00196078431372549, 177.99607843137255, 351.99607843137255]",36376.433525318505,0
vid_000285_frame0000153.jpg,5718,480,360,9269,2,"[447.0036496350365, 108.03333333333333, 33.98920750782065, 51.95277777777778]",1220.5277871135604,0
vid_000438_frame0000053.jpg,4559,480,360,7410,3,"[225.00196078431372, 203.00196078431372, 14.996078431372553, 115.99607843137255]",1318.041184159939,0
vid_000350_frame0000033.jpg,4237,480,270,6880,12,"[286.0019607843137, 62.001960784313724, 46.99607843137255, 49.99607843137255]",1478.028109237788,0
vid_000144_frame0000004.jpg,3551,480,270,5779,14,"[85.00196078431372, 6.0019607843137255, 393.99607843137255, 239.99607843137255]",83054.98825451755,0
vid_000039_frame0000016.jpg,1915,480,270,3062,2,"[255.0121951219512, 75.00625, 102.98395872420264, 195.9901268115942]",9657.729263949626,0
vid_000039_frame0000016.jpg,1915,480,270,3063,3,"[431.0035211267606, 37.00420168067227, 49.98785818358425, 85.98921937195931]",2705.4963526236925,0
vid_000262_frame0000005.jpg,4951,480,360,8028,14,"[122.00196078431372, 63.001960784313724, 329.99607843137255, 186.99607843137255]",37069.85608133462,0
vid_000440_frame0000074.jpg,103,480,270,149,3,"[172.0037313432836, 40.015625, 148.99332748024582, 165.9811070261438]",11816.674918302648,0
vid_000138_frame0000029.jpg,5688,480,270,9231,1,"[1.0019607843137255, 81.00196078431372, 479.99607843137255, 188.99607843137255]",63434.88040369089,0
vid_000138_frame0000029.jpg,5688,480,270,9232,14,"[259.0019607843137, 33.001960784313724, 108.99607843137255, 71.99607843137255]",5543.990203767783,0
vid_000288_frame0000086.jpg,4482,480,360,7282,12,"[254.01162790697674, 200.0121951219512, 41.97795542635657, 50.73780487804879]",1598.5555353997015,0
vid_000436_frame0000016.jpg,2587,480,360,4212,3,"[63.00476190476191, 107.0079365079365, 303.984126984127, 140.98680033416875]",32021.76812009057,0
vid_000133_frame0000022.jpg,3939,480,360,6415,1,"[199.00196078431372, 237.00196078431372, 280.99607843137255, 82.99607843137255]",9890.770595924645,0
vid_000437_frame0000039.jpg,5006,480,360,8114,3,"[61.008620689655174, 94.00520833333333, 324.98906449553, 193.9916860766046]",18898.246605289864,0
vid_000437_frame0000039.jpg,5006,480,360,8115,9,"[0.00196078431372549, 168.00204081632654, 69.99555165349722, 27.989338494018284]",1429.77961359012,0
vid_000437_frame0000039.jpg,5006,480,360,8116,9,"[239.00210970464136, 112.00320512820512, 39.995272494311536, 43.99276261373036]",1362.2832276368083,0
vid_000076_frame0000022.jpg,7096,480,270,12098,10,"[150.00537634408602, 45.023809523809526, 255.98867127496158, 95.9544513457557]",15691.718583124688,0
vid_000204_frame0000008.jpg,4636,480,360,7532,14,"[162.00196078431372, 178.00196078431372, 112.99607843137255, 45.99607843137255]",4127.980399846214,0
vid_000204_frame0000008.jpg,4636,480,360,7533,9,"[0.00196078431372549, 62.001960784313724, 480.99607843137255, 156.99607843137255]",62307.30196847368,0
vid_000040_frame0000013.jpg,4466,480,270,7257,9,"[237.02777777777777, 77.00704225352112, 52.96647509578543, 60.94295774647887]",1552.5308469001016,0
vid_000040_frame0000013.jpg,4466,480,270,7258,9,"[298.00735294117646, 88.01666666666667, 43.981535947712416, 37.93333333333334]",1309.8241406548618,0
vid_000040_frame0000013.jpg,4466,480,270,7259,9,"[264.03333333333336, 234.0040322580645, 45.924999999999955, 36.993926925608946]",1077.513007901622,0
vid_000120_frame0000002.jpg,6919,480,270,11723,1,"[0.00196078431372549, 138.0, 141.99400695762176, 132.99803921568628]",11293.260099499535,0
vid_000120_frame0000002.jpg,6919,480,270,11724,14,"[223.00196078431372, 110.00196078431372, 25.996078431372553, 24.996078431372553]",454.36667435601703,0
vid_000120_frame0000002.jpg,6919,480,270,11725,14,"[2.0019607843137255, 56.001960784313724, 41.99607843137255, 38.99607843137255]",993.2990272971936,0
vid_000143_frame0000001.jpg,4764,480,270,7741,1,"[61.001960784313724, 86.00196078431372, 65.99607843137255, 182.99607843137255]",4313.106870434449,0
vid_000143_frame0000001.jpg,4764,480,270,7742,1,"[230.00196078431372, 1.0019607843137255, 250.99607843137255, 226.99607843137255]",37991.83530180699,0
vid_000143_frame0000001.jpg,4764,480,270,7743,14,"[73.00196078431372, 100.00196078431372, 213.99607843137255, 116.99607843137255]",13477.387281814692,0
vid_000102_frame0000011.jpg,3695,480,270,6026,6,"[405.0019607843137, 9.001960784313725, 32.99607843137255, 37.99607843137255]",652.8147135717034,0
vid_000102_frame0000011.jpg,3695,480,270,6027,6,"[277.0019607843137, 165.00196078431372, 34.99607843137255, 27.996078431372553]",671.8019723183393,0
vid_000102_frame0000011.jpg,3695,480,270,6028,6,"[429.0019607843137, 80.00196078431372, 29.996078431372553, 27.996078431372553]",558.8323606305269,0
vid_000102_frame0000011.jpg,3695,480,270,6029,6,"[281.0019607843137, 131.00196078431372, 19.996078431372553, 13.996078431372553]",191.9107920030758,0
vid_000102_frame0000011.jpg,3695,480,270,6030,6,"[422.0019607843137, 216.00196078431372, 29.996078431372553, 31.996078431372553]",590.3264782775857,0
vid_000102_frame0000011.jpg,3695,480,270,6031,6,"[387.0019607843137, 248.00196078431372, 30.996078431372553, 21.996078431372553]",471.3627527873896,0
vid_000102_frame0000011.jpg,3695,480,270,6032,6,"[276.0019607843137, 202.00196078431372, 18.996078431372553, 23.996078431372553]",342.3774586697425,0
vid_000102_frame0000011.jpg,3695,480,270,6033,6,"[181.00196078431372, 172.00196078431372, 32.99607843137255, 23.996078431372553]",532.8333410226837,0
vid_000102_frame0000011.jpg,3695,480,270,6034,6,"[247.00196078431372, 152.00196078431372, 18.996078431372553, 15.996078431372553]",198.4107920030758,0
vid_000102_frame0000011.jpg,3695,480,270,6035,6,"[282.0027777777778, 31.002136752136753, 42.99184587813619, 40.993987278871]",1098.6046504889125,0
vid_000102_frame0000011.jpg,3695,480,270,6036,6,"[322.0111111111111, 71.0111111111111, 20.985981912144666, 40.97777777777779]",632.1740337424792,0
vid_000102_frame0000011.jpg,3695,480,270,6037,6,"[224.00423728813558, 87.00847457627118, 39.99338175948344, 24.984580979284374]",733.4268249741451,0
vid_000102_frame0000011.jpg,3695,480,270,6038,6,"[228.00423728813558, 127.00279329608938, 23.991561031192134, 26.994694141096545]",493.1112507053522,0
vid_000102_frame0000011.jpg,3695,480,270,6039,12,"[171.00328947368422, 87.00344827586207, 140.99295112781954, 83.9942152755398]",9762.553256884474,0
vid_000297_frame0000017.jpg,5155,480,360,8359,1,"[148.01351351351352, 329.03333333333336, 330.97512285012283, 31.96466666666663]",5204.5575188757375,0
vid_000297_frame0000017.jpg,5155,480,360,8360,14,"[32.00454545454546, 197.0056818181818, 45.98683385579937, 48.98997035573123]",1766.8256178100742,0
vid_000119_frame0000006.jpg,6303,480,270,10369,12,"[45.001960784313724, 187.00196078431372, 75.99607843137255, 30.996078431372553]",1606.6843214148407,0
vid_000119_frame0000006.jpg,6303,480,270,10370,8,"[233.00196078431372, 107.00196078431372, 19.996078431372553, 17.996078431372553]",286.89412533640916,0
vid_000160_frame0000019.jpg,38,480,270,59,1,"[6.003597122302159, 215.00595238095238, 395.9852917665867, 55.9920868347339]",14484.8529227732,0
vid_000312_frame0000017.jpg,401,480,360,646,9,"[122.00490196078431, 246.0054945054945, 107.98983488132095, 114.99238685043767]",10196.509555031502,0
vid_000112_frame0000013.jpg,6780,480,360,11394,14,"[61.00322580645161, 264.0029239766082, 31.986774193548385, 28.988879302080306]",564.0549470054473,0
vid_000112_frame0000013.jpg,6780,480,360,11395,13,"[233.0040650406504, 169.00480769230768, 31.992203616066035, 49.9840811965812]",961.3527220149663,0
vid_000278_frame0000004.jpg,5056,480,360,8208,9,"[270.0019607843137, 108.00196078431372, 187.99607843137255, 167.99607843137255]",24543.914713571703,0
vid_000288_frame0000014.jpg,413,480,360,660,12,"[321.03333333333336, 185.01724137931035, 44.958602150537615, 40.95644283121598]",1398.0626371152146,0
vid_000054_frame0000006.jpg,6258,480,270,10266,1,"[335.0019607843137, 39.001960784313724, 39.99607843137255, 111.99607843137255]",1317.506878123799,0
vid_000054_frame0000006.jpg,6258,480,270,10267,4,"[288.0056818181818, 12.002314814814815, 43.98320707070707, 36.99545304232804]",362.2128626201517,0
vid_000054_frame0000006.jpg,6258,480,270,10268,4,"[360.0019607843137, 66.00714285714285, 34.98956463941511, 34.99088085827216]",332.06754112116505,0
vid_000054_frame0000006.jpg,6258,480,270,10269,1,"[0.00196078431372549, 46.001960784313724, 345.99607843137255, 224.99607843137255]",24427.836286043825,0
vid_000054_frame0000006.jpg,6258,480,270,10270,4,"[423.0025906735751, 171.00197628458497, 43.990266469282005, 44.98486582067818]",467.7853846224611,0
vid_000054_frame0000006.jpg,6258,480,270,10271,1,"[243.00196078431372, 75.00196078431372, 110.99607843137255, 121.99607843137255]",9064.383341022683,0
vid_000054_frame0000006.jpg,6258,480,270,10272,4,"[204.00196078431372, 174.00196078431372, 28.996078431372553, 28.996078431372553]",364.8156939638602,0
vid_000054_frame0000006.jpg,6258,480,270,10273,4,"[349.0019607843137, 171.00196078431372, 31.996078431372553, 34.99607843137255]",409.28432525951575,0
vid_000054_frame0000006.jpg,6258,480,270,10274,9,"[275.0019607843137, 85.00196078431372, 196.99607843137255, 162.99607843137255]",8676.301999231064,0
vid_000285_frame0000037.jpg,5598,480,360,9094,1,"[0.00196078431372549, 117.00196078431372, 116.99242123815819, 243.99607843137255]",18401.682928518836,0
vid_000285_frame0000037.jpg,5598,480,360,9095,2,"[335.0064102564103, 53.07142857142857, 51.985897435897414, 50.917460317460325]",1790.621111709269,0
vid_000038_frame0000009.jpg,2493,480,270,4030,9,"[342.00396825396825, 129.0142857142857, 33.99282661782661, 29.902380952380952]",693.6480809796794,0
vid_000098_frame0000021.jpg,1176,480,270,1923,3,"[430.0019607843137, 106.00196078431372, 49.99607843137255, 25.996078431372553]",596.2853018069975,0
vid_000332_frame0000124.jpg,2569,480,270,4174,1,"[170.00196078431372, 181.00196078431372, 215.99803921568628, 89.99607843137255]",5297.885301806997,0
vid_000148_frame0000017.jpg,4508,480,360,7321,14,"[33.001960784313724, 29.001960784313727, 193.99607843137255, 232.99607843137255]",27337.325501730094,0
vid_000331_frame0000279.jpg,5808,480,270,9404,13,"[224.00196078431372, 67.00196078431372, 70.99607843137255, 50.99607843137255]",2209.7019684736642,0
vid_000130_frame0000011.jpg,503,480,270,801,1,"[0.0021551724137931034, 255.002688172043, 52.997844827586206, 15.995351043643268]",608.0951709476315,0
vid_000368_frame0000066.jpg,1824,480,270,2920,9,"[277.0019607843137, 144.00196078431372, 88.99607843137255, 62.99607843137255]",2899.5333487120342,0
vid_000048_frame0000009.jpg,7168,480,270,12251,1,"[344.00442477876106, 204.00292397660817, 136.9849369233666, 66.9951152390781]",5483.916325442124,0
vid_000260_frame0000033.jpg,2223,480,360,3567,1,"[326.0019607843137, 149.00196078431372, 152.99803921568628, 168.99607843137255]",6754.054905805457,0
vid_000426_frame0000012.jpg,5741,480,360,9307,7,"[156.00413223140495, 0.002008032128514056, 97.99018595041323, 224.99382530120482]",4281.767123739653,0
vid_000080_frame0000081.jpg,2820,480,270,4579,7,"[113.00196078431372, 173.00196078431372, 33.99607843137255, 22.996078431372553]",285.85589004229155,0
vid_000080_frame0000081.jpg,2820,480,270,4580,12,"[199.00196078431372, 1.0019607843137255, 49.99607843137255, 61.99607843137255]",2337.679419454056,0
vid_000098_frame0000009.jpg,3166,480,270,5137,11,"[76.00574712643679, 169.00263157894736, 86.99008620689655, 46.9946510297483]",2816.943265066352,0
vid_000440_frame0000078.jpg,117,480,270,170,3,"[176.015625, 40.00769230769231, 282.9782021604938, 131.9889293139293]",15552.252362760571,0
vid_000531_frame0000026.jpg,5010,480,270,8121,12,"[274.00666666666666, 164.0030864197531, 48.98222222222222, 51.99210588793923]",1753.0679419418539,0
vid_000326_frame0000008.jpg,616,480,270,993,14,"[196.00196078431372, 1.0019607843137255, 62.99607843137255, 37.99607843137255]",1856.6990272971937,0
vid_000286_frame0000006.jpg,3915,480,360,6383,12,"[192.0060975609756, 142.01063829787233, 99.96449067431854, 115.93380614657212]",9095.30293671863,0
vid_000133_frame0000027.jpg,1741,480,360,2786,1,"[179.00196078431372, 248.00196078431372, 300.99607843137255, 72.99607843137255]",10494.720595924644,0
vid_000142_frame0000029.jpg,6577,480,270,10946,14,"[115.0030487804878, 88.00333333333333, 365.9949904351985, 147.96541666666667]",2793.412966284671,0
vid_000142_frame0000029.jpg,6577,480,270,10947,14,"[65.00196078431372, 77.00196078431372, 284.99607843137255, 177.99607843137255]",25849.163733179546,0
vid_000367_frame0000038.jpg,3401,480,270,5516,9,"[269.0019607843137, 201.00196078431372, 46.99607843137255, 52.99607843137255]",1295.7529527104962,0
vid_000147_frame0000006.jpg,2837,480,270,4609,1,"[1.0019607843137255, 0.00196078431372549, 316.99607843137255, 270.99607843137255]",37498.64119569398,0
vid_000103_frame0000023.jpg,5042,480,270,8187,1,"[2.0019607843137255, 93.00196078431372, 151.99607843137255, 176.99607843137255]",16872.203936947328,0
vid_000285_frame0000167.jpg,3883,480,360,6331,1,"[0.00196078431372549, 0.00196078431372549, 190.99607843137255, 353.9780392156863]",50843.35860955033,0
vid_000285_frame0000167.jpg,3883,480,360,6332,2,"[443.00243902439024, 106.00568181818181, 37.99559247167275, 47.960984848484856]",1339.6423531484616,0
vid_000440_frame0000080.jpg,5404,480,270,8767,3,"[186.00233644859813, 96.00234741784037, 294.9957027670881, 134.99460380167181]",18640.296315552696,0
vid_000253_frame0000016.jpg,4464,480,360,7255,9,"[0.002551020408163265, 330.0052631578947, 91.99111986566778, 30.99221158958005]",927.1144460684121,0
vid_000052_frame0000037.jpg,7029,480,270,11948,1,"[0.00196078431372549, 108.00196078431372, 82.99607843137255, 162.99607843137255]",7222.8578508266055,0
vid_000052_frame0000037.jpg,7029,480,270,11949,9,"[206.00196078431372, 46.001960784313724, 8.996078431372553, 35.99607843137255]",242.85785082660527,0
vid_000052_frame0000037.jpg,7029,480,270,11950,14,"[331.0019607843137, 71.00196078431372, 38.99607843137255, 18.996078431372553]",552.3294194540563,0
vid_000052_frame0000037.jpg,7029,480,270,11951,11,"[136.00196078431372, 65.00196078431372, 70.99607843137255, 35.99607843137255]",1151.6568704344486,0
vid_000025_frame0000018.jpg,3159,480,270,5130,14,"[237.00196078431372, 240.00196078431372, 22.996078431372553, 16.996078431372553]",283.3931449442523,0
vid_000108_frame0000009.jpg,4562,480,360,7414,1,"[2.0, 179.00196078431372, 82.99803921568628, 140.99607843137255]",6261.950007689351,0
vid_000108_frame0000009.jpg,4562,480,360,7415,8,"[80.00196078431372, 124.00196078431372, 181.99803921568628, 70.99607843137255]",3565.2647174163794,0
vid_000108_frame0000009.jpg,4562,480,360,7416,12,"[380.0019607843137, 137.00196078431372, 24.996078431372553, 19.996078431372553]",300.88628219915427,0
vid_000435_frame0000021.jpg,3096,480,360,5007,3,"[304.0019607843137, 140.00196078431372, 98.99607843137255, 79.99607843137255]",2478.532652995823,0
vid_000291_frame0000041.jpg,2559,480,360,4161,1,"[0.00196078431372549, 86.00200803212851, 219.98641130870953, 274.9958460451247]",34920.179271553505,0
vid_000291_frame0000041.jpg,2559,480,360,4162,15,"[374.0079365079365, 32.03846153846154, 62.98399897593447, 43.87820512820513]",2262.6058071516827,0
vid_000539_frame0000053.jpg,3655,480,270,5960,12,"[257.00243902439024, 216.0027027027027, 64.99441632152173, 49.99516963772285]",2437.075383364956,0
vid_000539_frame0000053.jpg,3655,480,270,5961,14,"[196.01111111111112, 52.00409836065574, 139.9802681992337, 203.99319893664156]",11017.35724195043,0
vid_000155_frame0000019.jpg,3821,480,270,6245,1,"[1.0019607843137255, 74.0068493150685, 435.99607843137255, 195.99118990061777]",48866.78666688699,0
vid_000362_frame0000007.jpg,1240,480,270,2023,9,"[219.00196078431372, 209.00196078431372, 18.996078431372553, 8.996078431372553]",142.41667435601698,0
vid_000256_frame0000014.jpg,284,480,360,450,12,"[23.001960784313727, 102.00196078431372, 352.99607843137255, 252.99607843137255]",47477.79511341791,0
vid_000432_frame0000025.jpg,3934,480,360,6410,3,"[9.001960784313725, 112.00196078431372, 470.99607843137255, 234.99607843137255]",68849.78824298344,0
vid_000148_frame0000081.jpg,3511,480,360,5700,9,"[332.0019607843137, 314.0019607843137, 53.99607843137255, 43.99607843137255]",1864.6921645520956,0
vid_000332_frame0000025.jpg,1444,480,270,2351,1,"[262.02272727272725, 235.00236966824644, 30.975311942959024, 35.99566954743983]",748.6666766107969,0
vid_000287_frame0000003.jpg,3247,480,360,5266,9,"[204.00555555555556, 90.05, 124.91111111111113, 97.94687499999999]",8307.37559985558,0
vid_000156_frame0000014.jpg,2608,480,270,4249,1,"[0.011904761904761904, 196.0040322580645, 426.9426406926407, 74.99399923799848]",13422.887516773011,0
vid_000040_frame0000019.jpg,6604,480,270,10999,9,"[115.00299401197604, 237.00632911392404, 41.941450432468415, 33.99038141239174]",1081.5013938145958,0
vid_000040_frame0000019.jpg,6604,480,270,11000,9,"[124.00526315789473, 80.00471698113208, 47.988243335611756, 69.99038105808361]",1649.798275374304,0
vid_000040_frame0000019.jpg,6604,480,270,11001,9,"[179.00925925925927, 93.00485436893204, 44.96442495126706, 37.932645631067956]",1327.4856191811882,0
vid_000040_frame0000019.jpg,6604,480,270,11002,2,"[161.02, 20.02777777777778, 81.92999999999998, 95.96928104575164]",3158.471951320094,0
vid_000270_frame0000015.jpg,3017,480,360,4881,9,"[121.0020325203252, 0.00205761316872428, 46.9950939164564, 34.994345264529116]",743.4650308697135,0
vid_000144_frame0000049.jpg,2695,480,270,4389,14,"[1.0019607843137255, 4.0019607843137255, 478.99607843137255, 251.99607843137255]",100360.12894754094,0
vid_000204_frame0000016.jpg,4388,480,360,7119,14,"[160.00196078431372, 175.00196078431372, 115.99607843137255, 48.99607843137255]",4289.459811610919,0
vid_000204_frame0000016.jpg,4388,480,360,7120,9,"[0.00196078431372549, 60.001960784313724, 480.99607843137255, 158.99607843137255]",62969.810792003096,0
vid_000251_frame0000019.jpg,4051,480,360,6592,16,"[0.00196078431372549, 116.00196078431372, 479.99607843137255, 169.99607843137255]",53094.68727028067,0
vid_000313_frame0000019.jpg,2086,480,360,3331,9,"[105.01136363636364, 225.0035460992908, 45.986675579322636, 21.992106074622257]",544.6586811915207,0
vid_000085_frame0000040.jpg,3808,480,270,6219,7,"[215.00196078431372, 2.0019607843137255, 256.99607843137255, 47.99607843137255]",6847.467654748174,0
vid_000085_frame0000040.jpg,3808,480,270,6220,2,"[188.00196078431372, 46.001960784313724, 108.99607843137255, 136.99607843137255]",4743.553948481354,0
vid_000085_frame0000040.jpg,3808,480,270,6221,14,"[150.00196078431372, 153.00196078431372, 207.99607843137255, 107.99607843137255]",12291.330399846218,0
vid_000253_frame0000014.jpg,5943,480,360,9638,9,"[380.0019607843137, 249.00196078431372, 88.99607843137255, 86.99607843137255]",4832.552948865819,0
vid_000253_frame0000014.jpg,5943,480,360,9639,3,"[277.0019607843137, 65.00196078431372, 12.996078431372553, 25.996078431372553]",255.3902037677817,0
vid_000253_frame0000014.jpg,5943,480,360,9640,3,"[250.0084745762712, 215.0108695652174, 21.975900423728802, 22.98020186335401]",352.28208398379377,0
vid_000253_frame0000014.jpg,5943,480,360,9641,1,"[0.00196078431372549, 62.001960784313724, 237.99607843137255, 297.99607843137255]",44975.738242983476,0
vid_000331_frame0000278.jpg,1789,480,270,2858,13,"[256.0019607843137, 67.00196078431372, 71.99607843137255, 51.99607843137255]",2211.203929257978,0
vid_000075_frame0000003.jpg,3876,480,270,6323,1,"[79.00393700787401, 218.00240384615384, 384.99410220781226, 52.99563536953244]",4538.395894789786,0
vid_000532_frame0000049.jpg,5663,480,270,9185,14,"[326.0059523809524, 78.00210084033614, 52.98293650793647, 47.99194677871148]",1509.1073568695992,0
vid_000532_frame0000049.jpg,5663,480,270,9186,14,"[144.03125, 136.0024630541872, 116.95763888888888, 76.99540928623836]",4562.874221143712,0
vid_000532_frame0000049.jpg,5663,480,270,9187,5,"[221.00218340611355, 150.0021645021645, 52.99530403107241, 30.994630369630357]",1054.3580695147311,0
vid_000532_frame0000049.jpg,5663,480,270,9188,5,"[0.01, 26.00219298245614, 20.986688741721853, 46.99396086369771]",799.2635162914438,0
vid_000055_frame0000001.jpg,5673,480,270,9205,1,"[355.0019607843137, 89.00196078431372, 125.99607843137255, 84.99607843137255]",3880.831387927721,0
vid_000055_frame0000001.jpg,5673,480,270,9206,1,"[118.00196078431372, 144.00196078431372, 132.99607843137255, 101.99607843137255]",10128.849027297194,0
vid_000055_frame0000001.jpg,5673,480,270,9207,1,"[0.00196078431372549, 36.001960784313724, 433.99607843137255, 234.99607843137255]",49133.20295655523,0
vid_000055_frame0000001.jpg,5673,480,270,9208,11,"[188.00196078431372, 14.001960784313725, 131.99607843137255, 53.99607843137255]",3181.872556708958,0
vid_000339_frame0000006.jpg,125,480,270,179,14,"[349.0042372881356, 74.03125, 25.984651600753295, 21.966369047619054]",402.8544420738416,0
vid_000363_frame0000012.jpg,4302,480,270,6993,9,"[28.001960784313727, 121.00196078431372, 157.99607843137255, 106.99607843137255]",8602.753929257977,0
