file_name,xmin,ymin,xmax,ymax,class
images/1000.jpg,755.000061,984.862427,774.000061,998.137817,Small Car
images/1000.jpg,748.5,995.000122,760.999756,1000.0,Small Car
images/1000.jpg,768.0,710.0,791.0,717.0,Small Car
images/1000.jpg,639.0,793.711304,659.350464,807.0,Small Car
images/1000.jpg,628.000061,809.919922,647.000061,824.080078,Small Car
images/1000.jpg,683.0,819.64624,699.0,838.35376,Van
images/1000.jpg,654.000061,938.917542,674.000061,951.082581,Van
images/1000.jpg,596.0,973.000061,607.0,990.000061,Van
images/1000.jpg,614.466553,996.841003,621.09082,1003.158875,Van
images/1000.jpg,704.000061,63.531036,713.000061,81.468964,Small Car
images/1000.jpg,917.619934,136.000015,939.380188,145.000015,Small Car
images/1000.jpg,594.213623,874.620178,611.0,895.000061,Small Car
images/1000.jpg,607.0,731.958862,625.0,743.041138,Van
images/1000.jpg,600.862,739.482788,622.344788,753.0,Van
images/1000.jpg,583.0,765.876343,603.72168,780.0,Van
images/1000.jpg,577.999939,773.813599,597.547302,787.0,Van
images/1000.jpg,844.000061,403.901031,900.000061,459.09903,Intersection
images/1000.jpg,666.0,905.674561,689.381836,924.0,Small Car
images/1001.jpg,0.0,887.793091,20.000002,905.206909,Intersection
images/1001.jpg,606.434631,791.999939,640.565247,809.999939,Intersection
images/1001.jpg,381.9245,831.000061,399.075439,849.000061,Intersection
images/1001.jpg,257.705902,318.000031,278.294159,343.000031,Intersection
images/1001.jpg,180.000015,45.493225,238.000015,117.506775,Intersection
images/1001.jpg,25.0,22.941978,35.993172,40.999996,Small Car
images/1001.jpg,31.000004,48.000008,44.000004,70.000008,other-vehicle
images/1001.jpg,28.000004,119.0,50.339626,136.811325,Small Car
images/1001.jpg,195.000015,50.560318,203.035049,66.999992,Van
images/1001.jpg,205.999985,53.859993,215.999985,69.139999,other-vehicle
images/1001.jpg,161.836929,146.704605,180.000015,155.999985,Van
images/1001.jpg,160.832794,159.0,179.167206,168.0,Van
images/1001.jpg,125.941612,365.0,135.05838,378.0,Van
images/1001.jpg,138.999985,358.0,149.341446,371.073181,Van
images/1001.jpg,172.0,353.675629,182.0,367.32431,Van
images/1001.jpg,183.000015,354.470581,192.000015,365.529419,Van
images/1001.jpg,192.768295,351.914642,203.000015,364.000031,Van
images/1001.jpg,250.999985,371.964478,266.0,380.035522,Van
images/1001.jpg,248.999985,387.985382,270.0,397.014679,Van
images/1001.jpg,297.000031,397.991302,313.000031,407.008759,other-vehicle
images/1001.jpg,297.897278,409.016205,318.0,418.999969,Van
images/1001.jpg,259.69812,412.0,277.30188,422.0,other-vehicle
images/1001.jpg,262.635284,428.858795,281.999969,438.999969,Van
images/1001.jpg,310.951111,467.0,332.048889,477.0,Small Car
images/1001.jpg,314.999969,484.0,336.999969,494.0,Small Car
images/1001.jpg,320.000031,495.969299,337.000031,504.030823,Van
images/1001.jpg,321.0,504.000061,342.048889,513.992676,Small Car
images/1001.jpg,321.999969,512.979919,344.139984,522.999939,Small Car
images/1001.jpg,328.0,526.0,344.0,532.0,other-vehicle
images/1001.jpg,329.573608,535.0,344.426392,542.0,other-vehicle
images/1001.jpg,331.0,542.964661,345.0,551.035217,Small Car
images/1001.jpg,333.000031,555.000061,350.355194,562.038025,Van
images/1001.jpg,44.0,475.0,51.0,493.0,Van
images/1001.jpg,92.0,521.0,100.0,531.0,other-vehicle
images/1001.jpg,110.958633,513.000122,118.000015,525.50354,Van
images/1001.jpg,0.0,559.0,7.075457,566.26416,Small Car
images/1001.jpg,-0.0,568.924561,7.999992,575.0,Small Car
images/1001.jpg,0.0,578.000061,9.000027,584.000061,Small Car
images/1001.jpg,195.993149,525.000061,206.006821,543.000061,other-vehicle
images/1001.jpg,225.991272,494.0,235.008728,510.0,Van
images/1001.jpg,262.000031,488.0,273.705902,504.823547,Van
images/1001.jpg,276.999969,609.999939,285.71994,623.039978,Van
images/1001.jpg,285.98465,605.0,295.015411,622.0,Small Car
images/1001.jpg,295.369232,605.953857,305.000031,620.0,Small Car
images/1001.jpg,315.0,602.924744,324.0,617.075134,Small Car
images/1001.jpg,375.000031,667.991943,395.000031,677.008057,Van
images/1001.jpg,322.988464,632.999939,331.011536,646.999939,Van
images/1001.jpg,304.0,636.368958,312.0,648.631165,Van
images/1001.jpg,294.000031,637.912048,302.000031,650.088074,Van
images/1001.jpg,282.0,636.0,293.941162,653.764648,Small Car
images/1001.jpg,274.0,638.576904,284.115356,655.0,Small Car
images/1001.jpg,266.0,641.83783,275.0,655.162048,Van
images/1001.jpg,254.972305,642.0,265.0,660.501587,Small Car
images/1001.jpg,273.999969,677.999939,287.307648,693.538391,Van
images/1001.jpg,280.0,699.0,297.0,718.0,other-vehicle
images/1001.jpg,71.0,871.0,87.0,878.0,Small Car
images/1001.jpg,10.000015,950.69812,20.000015,968.30188,Van
images/1001.jpg,151.568527,967.959412,165.999985,975.000061,other-vehicle
images/1001.jpg,276.0,905.999939,285.159973,922.119934,other-vehicle
images/1001.jpg,319.0,965.486511,330.081055,979.000061,other-vehicle
images/1001.jpg,328.988403,962.84967,338.0,977.075134,Small Car
images/1001.jpg,338.0,962.675598,348.0,976.32428,Small Car
images/1001.jpg,348.0,960.000122,357.630798,974.046265,Van
images/1001.jpg,358.0,957.999939,367.0,972.999939,Small Car
images/1001.jpg,367.964447,956.999939,375.999969,971.502502,Van
images/1001.jpg,386.999969,954.999878,395.71994,968.039917,Small Car
images/1001.jpg,396.999939,952.924744,405.999939,967.075134,Van
images/1001.jpg,305.941193,859.000061,315.058868,869.000061,Van
images/1001.jpg,280.0,843.0,297.413818,851.034424,Van
images/1001.jpg,263.0,764.951172,282.0,772.048828,Van
images/1001.jpg,937.200073,54.599983,951.000122,65.999985,other-vehicle
images/1001.jpg,927.000061,59.964447,945.000061,71.035614,Van
images/1001.jpg,930.675171,69.000008,950.324829,82.000008,Van
images/1001.jpg,807.999939,983.999878,816.999939,998.999878,Van
images/1001.jpg,800.000061,957.600769,811.000061,976.399353,Van
images/1001.jpg,779.000061,932.000061,789.123108,949.98468,Van
images/1001.jpg,479.0,943.96582,497.0,952.03418,Small Car
images/1001.jpg,490.958679,854.000122,498.041443,867.000122,Van
images/1001.jpg,497.899384,846.000061,509.000031,864.429626,Van
images/1001.jpg,548.0,841.69812,558.0,859.30188,Small Car
images/1001.jpg,605.884583,816.000061,616.115295,833.000061,Van
images/1001.jpg,622.999939,811.735901,631.999939,824.263977,other-vehicle
images/1001.jpg,438.9646,809.000061,447.0354,825.000061,Small Car
images/1001.jpg,482.999969,808.559937,501.079987,817.999878,Small Car
images/1001.jpg,526.0,795.901611,535.138672,809.999878,other-vehicle
images/1001.jpg,577.0,792.911987,585.0,805.088013,other-vehicle
images/1001.jpg,654.0,778.837891,663.0,792.162109,other-vehicle
images/1001.jpg,722.000061,764.861633,733.107727,782.000061,Small Car
images/1001.jpg,743.0,760.48645,755.081055,780.0,Van
images/1001.jpg,763.0,760.774597,773.0,775.225525,other-vehicle
images/1001.jpg,588.000061,710.384644,600.076965,732.0,Cargo Truck
images/1001.jpg,557.83783,662.026978,576.999939,672.0,Van
images/1001.jpg,562.196533,671.973816,578.0,680.000061,Van
images/1001.jpg,550.0,635.965027,567.0,644.035095,other-vehicle
images/1001.jpg,551.568542,628.959412,566.000061,636.000061,Van
images/1001.jpg,580.057312,607.999939,593.000061,628.206238,Small Car
images/1001.jpg,558.999939,594.415771,568.999939,609.584229,Van
images/1001.jpg,553.0,449.0,568.317017,458.146362,Van
images/1001.jpg,574.0,472.999939,582.160034,482.119934,Van
images/1001.jpg,595.0,472.0,609.0,476.0,Cargo Truck
images/1001.jpg,622.000061,461.615387,631.000061,473.384674,Van
images/1001.jpg,630.548767,462.938995,640.999939,476.999969,other-vehicle
images/1001.jpg,652.279968,461.959961,660.999939,474.999939,Van
images/1001.jpg,660.000061,455.664062,670.124573,472.999939,other-vehicle
images/1001.jpg,669.294128,456.176453,681.000061,473.0,other-vehicle
images/1001.jpg,740.876953,445.000122,751.123047,463.000122,Small Car
images/1001.jpg,769.000061,439.399414,781.070496,458.000061,Van
images/1001.jpg,796.0,431.000031,812.0,455.000031,other-vehicle
images/1001.jpg,858.861206,331.901733,867.999878,346.0,Van
images/1001.jpg,691.945923,401.000031,706.0,426.67569,Cargo Truck
images/1001.jpg,644.999939,411.952881,658.211731,431.999939,Small Car
images/1001.jpg,640.0,405.0,654.0,411.0,Van
images/1001.jpg,634.000061,394.983582,654.000061,405.016418,Small Car
images/1001.jpg,631.000061,377.615326,651.076965,387.999969,Small Car
images/1001.jpg,629.329285,369.963409,648.000061,377.999969,other-vehicle
images/1001.jpg,627.0,361.972626,647.0,371.027435,other-vehicle
images/1001.jpg,582.644775,372.962097,600.0,380.0,Van
images/1001.jpg,613.905884,334.0,625.094116,354.0,Small Car
images/1001.jpg,744.0,334.972595,764.0,344.027405,Small Car
images/1001.jpg,742.0,325.0,761.162109,334.972961,other-vehicle
images/1001.jpg,741.0,317.0,760.162109,326.972961,other-vehicle
images/1001.jpg,738.219482,309.975616,757.0,319.000031,Small Car
images/1001.jpg,735.999939,301.280029,749.039978,310.0,other-vehicle
images/1001.jpg,733.000061,292.492279,754.061584,302.999969,Small Car
images/1001.jpg,735.535522,285.030975,751.000122,293.000031,other-vehicle
images/1001.jpg,730.341431,277.0,749.658569,285.0,Van
images/1001.jpg,767.000061,254.98465,784.000061,264.015411,Van
images/1002.jpg,231.0,760.0,293.0,825.0,Boeing737
images/1002.jpg,271.0,896.0,335.0,961.0,Boeing737
images/1002.jpg,226.0,923.0,290.0,989.0,Boeing737
images/1002.jpg,172.0,955.0,237.0,1021.0,Boeing737
images/1002.jpg,536.0,956.0,602.0,1025.0,A321
images/1002.jpg,890.0,735.0,951.0,797.0,Boeing737
images/1003.jpg,310.770538,527.0,328.000031,547.475464,Small Car
images/1003.jpg,294.0,526.0,309.407715,545.161499,Van
images/1003.jpg,280.0,524.699951,296.0,546.300049,Small Car
images/1003.jpg,265.000031,523.685364,281.862335,544.000061,Small Car
images/1003.jpg,248.724777,524.0,264.091736,544.055054,Van
images/1003.jpg,234.900024,522.0,252.100037,544.0,Small Car
images/1003.jpg,220.000031,524.000061,236.000031,543.000061,Van
images/1003.jpg,205.000015,522.60144,221.000015,542.39856,Van
images/1003.jpg,190.999969,521.0,208.301331,539.863037,Small Car
images/1003.jpg,161.7509,520.0,177.000015,539.202881,Small Car
images/1003.jpg,125.693146,556.0,145.306854,575.0,Small Car
images/1003.jpg,141.0,558.73761,158.885254,577.999939,Small Car
images/1003.jpg,326.941193,525.764709,344.000031,549.000061,Small Car
images/1003.jpg,156.999985,558.770264,175.999985,581.229736,Small Car
images/1003.jpg,169.840027,561.880066,190.000031,584.000061,Small Car
images/1003.jpg,184.283768,565.999939,199.999985,583.202698,Van
images/1003.jpg,228.92804,568.000061,245.072021,586.000061,Van
images/1003.jpg,241.396011,565.530212,264.000061,590.047058,Van
images/1003.jpg,258.0,566.520081,279.0,589.480042,Small Car
images/1003.jpg,275.000031,565.52002,296.000031,588.47998,Small Car
images/1003.jpg,294.50589,564.0,314.494171,585.0,Van
images/1003.jpg,174.999985,639.999939,194.461533,661.6922,Small Car
images/1003.jpg,199.0,634.961792,221.0,661.038452,Small Car
images/1003.jpg,217.999969,639.999939,236.999969,660.999939,Van
images/1003.jpg,233.0,637.899414,250.0,659.100586,Small Car
images/1003.jpg,247.0,639.0,266.0,662.0,Small Car
images/1003.jpg,277.0,641.0,295.3396,662.811279,Van
images/1003.jpg,290.93103,638.655212,312.0,664.172424,Van
images/1003.jpg,308.886688,642.0,327.113373,664.0,Small Car
images/1003.jpg,324.000031,643.565674,340.000031,665.434326,Small Car
images/1003.jpg,336.0,644.999939,354.0,666.999939,Van
images/1003.jpg,353.0,646.685364,370.0,667.314758,Van
images/1003.jpg,370.882355,649.000061,385.117706,668.000061,Van
images/1003.jpg,383.137695,648.000061,400.0,668.314758,Small Car
images/1003.jpg,623.0,67.0,646.0,76.0,Small Car
images/1003.jpg,837.000061,35.0,848.022156,50.668144,Van
images/1003.jpg,810.0,33.0,821.0,50.0,Small Car
images/1003.jpg,779.113525,29.28109,793.0,50.000008,Van
images/1003.jpg,995.924805,302.105438,1004.075195,313.499847,Small Car
images/1003.jpg,981.898193,308.785065,1000.0,327.999969,Van
images/1003.jpg,970.898193,307.000061,990.101807,331.000061,Small Car
images/1003.jpg,959.075317,310.999969,977.0,334.178802,Small Car
images/1003.jpg,923.924805,322.642365,942.000122,346.178864,Dump Truck
images/1003.jpg,911.0,327.89035,928.0,348.109589,Small Car
images/1003.jpg,861.0,343.886047,876.0,363.113831,Small Car
images/1003.jpg,833.0,347.952545,851.0,369.047516,Small Car
images/1003.jpg,839.0,299.482788,854.0,318.517212,Van
images/1003.jpg,938.864258,269.000031,954.135742,287.000031,Small Car
images/1003.jpg,985.0,257.0,1000.0,276.0,Van
images/1003.jpg,962.000061,258.821167,980.000061,282.178833,Dump Truck
images/1003.jpg,668.390015,289.937622,695.0,304.0,Small Car
images/1003.jpg,793.261597,421.862976,818.0,440.0,Small Car
images/1003.jpg,791.0,447.724121,815.0,464.275879,Small Car
images/1003.jpg,790.000122,457.960632,815.000122,474.039429,Small Car
images/1003.jpg,786.633118,473.000031,809.367004,487.000031,Van
images/1003.jpg,786.000122,484.000122,807.941284,496.764832,Small Car
images/1003.jpg,772.098389,508.000061,796.0,521.08197,Small Car
images/1003.jpg,773.527466,520.0,793.47229,530.0,Small Car
images/1003.jpg,761.0,532.0,784.392456,542.026367,Van
images/1003.jpg,747.000061,552.975464,770.000061,563.024536,Small Car
images/1003.jpg,661.0,594.0,697.378418,625.729736,Cargo Truck
images/1003.jpg,735.835083,459.999969,759.164917,477.999969,Small Car
images/1003.jpg,735.0,471.000031,753.640015,488.480011,Small Car
images/1003.jpg,730.0,486.000031,750.0,505.000031,Small Car
images/1003.jpg,718.901001,494.000061,741.098999,517.0,Small Car
images/1003.jpg,687.000061,473.000031,707.000061,492.000031,Van
images/1003.jpg,693.816223,452.0,715.183899,469.0,Van
images/1003.jpg,642.941284,420.823608,665.0,434.941223,Small Car
images/1003.jpg,632.776917,467.000031,656.223206,479.000031,Small Car
images/1003.jpg,626.0,480.0,647.0,489.0,Small Car
images/1003.jpg,576.756104,521.0,598.243896,541.0,Van
images/1003.jpg,548.693237,529.000061,569.306763,550.000061,Small Car
images/1003.jpg,534.731689,533.999939,554.268311,553.999939,Van
images/1003.jpg,505.600037,535.200012,524.000061,557.000061,Van
images/1003.jpg,489.020538,534.44519,507.999969,557.0,Van
images/1003.jpg,476.000031,535.783447,492.0159,556.270752,Small Car
images/1003.jpg,445.000061,532.852356,462.000061,555.147766,Van
images/1003.jpg,582.980652,571.000061,595.01947,588.000061,Van
images/1003.jpg,568.0,573.0,579.0,591.0,Small Car
images/1003.jpg,549.600037,572.000122,565.000061,594.200073,Small Car
images/1003.jpg,533.699707,575.772095,549.0,597.0,Small Car
images/1003.jpg,516.0,579.0,534.719116,600.449463,Small Car
images/1003.jpg,498.999969,582.673218,516.0,600.326782,Van
images/1003.jpg,483.52002,577.52002,505.000061,601.119995,Small Car
images/1003.jpg,466.798615,574.530212,490.999969,601.328918,Dump Truck
images/1003.jpg,453.999969,575.999939,474.307648,599.538391,Small Car
images/1003.jpg,423.505798,577.0,443.49408,598.0,Small Car
images/1003.jpg,408.000031,574.777344,428.000031,597.222656,Small Car
images/1003.jpg,395.0,574.0,412.280884,594.550537,Van
images/1003.jpg,379.9505,571.000061,399.049377,594.000061,Small Car
images/1003.jpg,515.0,612.0,536.0,636.0,Small Car
images/1003.jpg,500.0,613.0,520.733948,634.285034,Van
images/1003.jpg,483.833771,611.999939,504.16629,634.999939,Small Car
images/1003.jpg,393.000031,603.96698,416.000031,628.033142,Van
images/1003.jpg,410.0,607.834595,431.0,630.165405,Small Car
images/1003.jpg,423.000061,608.000061,446.000061,631.000061,Small Car
images/1003.jpg,323.375244,566.544312,344.0,589.0,Small Car
images/1003.jpg,379.0,607.0,399.222473,630.635986,Small Car
images/1003.jpg,360.868103,603.999939,382.105408,628.03656,Small Car
images/1003.jpg,346.999969,601.769287,366.999969,625.230713,Small Car
images/1003.jpg,333.0,602.0,352.277283,627.417725,Small Car
images/1003.jpg,292.999939,621.017273,317.415894,631.999939,Van
images/1003.jpg,303.687775,600.408264,324.000031,622.999939,Van
images/1003.jpg,288.000031,601.443237,310.000031,625.556763,Small Car
images/1003.jpg,274.0,599.0,296.202087,622.754639,Van
images/1003.jpg,260.0,596.635986,280.0,620.364014,Small Car
images/1003.jpg,212.000015,597.955872,232.000015,619.04425,Van
images/1003.jpg,165.999985,593.961914,185.999985,615.038086,Van
images/1003.jpg,246.000031,596.0,264.719147,617.449463,Small Car
images/1003.jpg,195.000015,598.858398,215.000015,620.141602,Small Car
images/1003.jpg,180.884506,595.999939,202.115463,618.999939,Small Car
images/1003.jpg,320.0,603.756165,340.0,625.243958,Small Car
images/1003.jpg,457.400024,612.000122,474.0,633.200073,Small Car
images/1003.jpg,25.978462,185.0,38.021538,204.0,Small Car
images/1003.jpg,-0.0,177.0,4.000001,186.0,Small Car
images/1003.jpg,291.977386,163.0,305.022675,181.0,Van
images/1003.jpg,273.0,162.0,284.107666,179.138458,Van
images/1003.jpg,262.122833,158.955627,272.999969,177.0,Small Car
images/1003.jpg,251.0,160.0,263.087341,176.344971,Van
images/1003.jpg,250.0,178.0,259.0,194.0,Van
images/1003.jpg,281.0,180.0,292.0,198.0,Small Car
images/1003.jpg,206.979309,218.0,219.020691,236.0,Van
images/1003.jpg,220.976654,217.000031,232.023346,234.000031,Small Car
images/1003.jpg,231.0,221.0,241.0,237.0,Small Car
images/1003.jpg,255.0,222.0,267.0,239.0,Small Car
images/1003.jpg,772.999939,121.756592,827.999939,206.243408,Tennis Court
images/1003.jpg,709.0,116.809113,764.0,202.190887,Tennis Court
images/1003.jpg,646.000061,114.282654,701.000061,197.717407,Tennis Court
images/1003.jpg,521.0,106.767181,577.0,192.232819,Tennis Court
images/1003.jpg,458.0,103.756592,513.0,188.243408,Tennis Court
images/1003.jpg,394.000031,100.369598,448.000031,185.630402,Tennis Court
images/1003.jpg,123.0,405.534393,196.0,508.465546,Basketball Court
images/1003.jpg,538.0,380.405945,592.0,465.594055,Tennis Court
images/1003.jpg,474.000031,384.168304,530.0,470.831757,Tennis Court
images/1003.jpg,410.0,387.168304,466.0,473.831757,Tennis Court
images/1003.jpg,346.0,392.621704,402.0,477.378296,Tennis Court
images/1003.jpg,283.000031,396.288361,338.000031,480.7117,Tennis Court
images/1003.jpg,219.0,399.316833,274.0,485.683167,Tennis Court
images/1003.jpg,363.0,573.925781,384.0,597.074219,Dump Truck
images/1004.jpg,597.0,835.0,647.0,880.0,A220
images/1004.jpg,596.0,918.0,662.0,984.0,A220
images/1004.jpg,674.0,957.0,737.0,1021.0,A220
images/1004.jpg,806.0,866.0,868.0,930.0,A220
images/1004.jpg,853.0,842.0,916.0,905.0,A220
images/1004.jpg,950.0,781.0,1014.0,847.0,A220
images/1005.jpg,983.0,764.222168,1000.0,774.882263,Van
images/1005.jpg,986.889282,775.792358,1000.0,791.0,Van
images/1005.jpg,738.000061,774.000122,754.400085,794.800171,Van
images/1005.jpg,701.0,788.0,717.0,807.0,Small Car
images/1005.jpg,691.000061,790.000061,705.000061,809.000061,Small Car
images/1005.jpg,681.931091,794.655151,696.000061,813.172363,Small Car
